VF_number,CDS_number,Plk1_rpkm,Plk2_rpkm,Plk3_rpkm,Plk_rpkm_mean,Plk_rpkm_std,Swt1_rpkm,Swt2_rpkm,Swt3_rpkm,Swt_rpkm_mean,Swt_rpkm_std,Vnt1_rpkm,Vnt2_rpkm,Vnt3_rpkm,Vnt_rpkm_mean,Vnt_rpkm_std,Plk-vs-Swt_log2fc,Plk-vs-Swt_padj,Vnt-vs-Plk_log2fc,Vnt-vs-Plk_padj,Vnt-vs-Swt_log2fc,Vnt-vs-Swt_padj,Description,KO_number,Pathways
VF_A0386,c2cds384,4.78958953491,1.58115096231,1.87856324275,2.74976791332,1.77278529497,156.896975083,321.065544996,622.716639189,366.893053089,236.267031641,60.4916969603,8.67701049792,7.4053017774,25.5246697452,30.2890088145,-6.465123,4.21192269126e-20,1.969415,0.0203014188796,-4.495708,4.15151669316e-10,formate%2Fnitrite transporter family protein,,
VF_A0387,c2cds385,11.7024278362,17.7248409849,15.3485715417,14.9252801209,3.03343810779,29.5165915206,26.2932991324,24.3050742327,26.7049882952,2.63003689818,89.7300221733,59.5143279845,45.6357502264,64.9600334614,22.5459084035,-0.61852,0.121917723296,1.220238,0.00230820848882,0.601718,0.120911825905,LysR family transcriptional regulator,,
VF_A0388,c2cds386,89.8677920327,77.1035148557,45.3554299963,70.7755789616,22.9209439819,52.1668184126,61.3323600309,57.0312220408,56.8434668281,4.58565451207,294.656260128,200.587423184,73.1230007809,189.455561364,111.18536329,0.465814,0.38702822508,0.494425,0.412416025983,0.96024,0.0424633673206,hypothetical protein,,
VF_A0389,c2cds387,34.5105009528,133.934502029,117.851848569,95.4322838501,53.369098354,43.8676903809,42.8826805525,33.6064224804,40.1189311379,5.66146075242,606.16279966,319.607628504,245.494895023,390.421774396,190.476551844,1.436397,0.0162825859982,1.031232,0.131373214934,2.467629,1.11602930767e-05,methyl-accepting chemotaxis protein,K03406,"[('PATH:ko02020', ('Environmental Information Processing', 'Signal Transduction', 'Two-component system')), ('PATH:ko02030', ('Cellular Processes', 'Cell Motility', 'Bacterial chemotaxis')), ('BR:ko02035', ('Cellular Processes', 'Cell Motility', 'Bacterial motility proteins'))]"
VF_A0390,c2cds388,105.811741586,71.0214080329,59.9938547978,78.9423348056,23.9139185025,38.1510270756,41.6237565508,37.6269388282,39.1339074849,2.17213682838,119.782791282,138.342149907,148.644825591,135.58992226,14.6265280869,1.14483,0.00846412003926,0.092308,0.892559353839,1.237137,0.00353420775224,amino acid ABC transporter permease,K02029,"[('BR:ko02000', ('Environmental Information Processing', 'Membrane Transport', 'Transporters'))]"
VF_A0391,c2cds389,153.084255494,116.216547768,107.605815195,125.635539486,24.1580253074,102.238746794,89.1368198417,88.8800941868,93.4185536075,7.63958983863,268.488979589,202.451892075,273.699581801,248.213484488,39.7162447744,0.591871,0.140948460637,0.243287,0.647082541313,0.835158,0.0260249963499,ABC transporter amino acid-binding protein,K02030,"[('BR:ko02000', ('Environmental Information Processing', 'Membrane Transport', 'Transporters'))]"
VF_A0392,c2cds390,12.581576594,3.78521573769,3.28198721926,6.54959318366,5.22990703863,18.7044916299,13.5963962253,17.3964911263,16.5657929939,2.65343253281,112.806106966,9.96080832655,8.78310944421,43.8500082456,59.7206363556,-1.120474,0.224089392589,1.477689,0.128675149177,0.357215,0.709028747823,amino acid ABC transporter permease,K02029,"[('BR:ko02000', ('Environmental Information Processing', 'Membrane Transport', 'Transporters'))]"
VF_A0393,c2cds391,4.07222601846,3.04715518787,4.81450746426,3.9779628902,0.887438826191,33.604028952,30.8366817731,37.7895390946,34.0767499399,3.50045069707,0.0,19.6557617455,11.1923844984,10.2827154146,9.859404943,-2.698571,0.000365748200622,0.792103,0.441240357285,-1.906468,0.0142793415027,amino acid transport ATP-binding protein,K02028,"[('BR:ko02000', ('Environmental Information Processing', 'Membrane Transport', 'Transporters'))]"
VF_A0394,c2cds392,120.156329117,99.436226558,142.811427,120.801327558,21.694792476,501.612824585,474.486135137,489.200356465,488.433105396,13.579610663,299.149100969,212.604254408,158.623430684,223.458928687,70.8888846543,-1.80338,1.56228475361e-10,0.033576,0.945687740882,-1.769804,4.00208290685e-10,phospho-2-dehydro-3-deoxyheptonate aldolase,K01626,"[('PATH:ko00400', ('Metabolism', 'Amino Acid Metabolism', 'Phenylalanine, tyrosine and tryptophan biosynthesis'))]"
VF_A0395,c2cds393,148.463317793,87.4245928407,59.2613124921,98.3830743753,45.599513984,39.5377165177,180.007832933,119.930189862,113.158579771,70.4794610424,280.424080356,80.6212443051,104.126073806,155.057132822,109.205187161,-0.082093,0.925890663968,-0.23387,0.812962547438,-0.315963,0.668217256478,hypothetical protein,K07459,"[(None, ('Unclassified', 'Genetic Information Processing', 'Replication, recombination and repair proteins'))]"
VF_A0396,c2cds394,17.2454368832,22.1946342321,20.7704980995,20.0701897383,2.54783485535,16.9271605149,21.9536052878,22.4297224985,20.4368294337,3.04877087358,68.2914557042,43.7091289229,30.5197112879,47.506765305,19.1700991294,0.171079,0.711635758938,0.342298,0.482478322047,0.513377,0.181678217701,5%27-nucleotidase,K01081,"[('PATH:ko00230', ('Metabolism', 'Nucleotide Metabolism', 'Purine metabolism')), ('PATH:ko00240', ('Metabolism', 'Nucleotide Metabolism', 'Pyrimidine metabolism')), ('PATH:ko00760', ('Metabolism', 'Metabolism of Cofactors and Vitamins', 'Nicotinate and nicotinamide metabolism')), ('BR:ko04090', ('Environmental Information Processing', 'Signaling Molecules and Interaction', 'Cellular antigens'))]"
VF_A0397,c2cds395,5.45592832174,6.73620505212,6.90259216749,6.36490851378,0.791583798583,66.5344533327,44.4203421138,104.250336039,71.7350438284,30.2521346253,0.0,14.8391010288,3.40281286947,6.08063796609,7.77353139004,-3.092809,4.20096456135e-06,-0.422852,0.709057197339,-3.515661,1.25892040479e-06,hypothetical protein,,
VF_A0398,c2cds396,4.00359740201,2.55739189737,1.69172867004,2.75090598981,1.16801970721,30.1854372621,33.3578471122,35.1639846319,32.9024230021,2.52032573658,96.9561011694,10.5192958831,3.24813955722,36.9078455366,52.1302424893,-3.129194,0.000138524636292,2.324762,0.01135189604,-0.804433,0.377414210229,GGDEF domain-containing protein,,
VF_A0399,c2cds397,2.98127511867,3.59555880055,3.16613107914,3.24765499945,0.315151904077,43.7804653815,38.9431552871,55.2899103633,46.004510344,8.39725445472,25.9281383613,25.7003253953,9.43759732572,20.3553536941,9.45574046684,-3.538022,2.25318857109e-17,1.728097,0.000336946029299,-1.809925,3.51244456713e-05,hypothetical protein,,
VF_A0400,c2cds398,34.2672342116,35.0406262803,31.8806308713,33.7294971211,1.64719872214,58.0978280191,111.842984092,103.514624422,91.1518121777,28.9268870648,49.137063795,73.3226168482,67.4318880555,63.2971895662,12.6117819051,-1.221474,0.0182207991866,0.205749,0.786029690307,-1.015726,0.0488638000097,transcriptional repressor,,
VF_A0401,c2cds399,89.4733273849,82.9078120506,71.1659917561,81.1823770639,9.2748303961,119.924647743,228.126219468,282.764716404,210.271861205,82.875241008,94.5614457883,235.90429686,195.127012258,175.197584969,72.7484497519,-1.153846,0.0704851822367,0.435186,0.607436541155,-0.718659,0.264135913137,hypothetical protein,,
VF_A0402,c2cds400,484.186013601,498.610952322,350.409867042,444.402277655,81.7187227866,887.546614852,3284.74724288,2808.51623403,2326.93669725,1269.08701452,439.890269964,1213.76774916,962.177644027,871.945221049,394.750561516,-2.108351,0.00193044788767,0.301246,0.769730342815,-1.807105,0.00765377312079,purine nucleoside phosphorylase,K03784,"[('PATH:ko00230', ('Metabolism', 'Nucleotide Metabolism', 'Purine metabolism')), ('PATH:ko00240', ('Metabolism', 'Nucleotide Metabolism', 'Pyrimidine metabolism')), ('PATH:ko00760', ('Metabolism', 'Metabolism of Cofactors and Vitamins', 'Nicotinate and nicotinamide metabolism'))]"
VF_A0403,c2cds401,317.749809214,194.180601167,177.78501086,229.905140414,76.516130475,33.390283868,55.241519347,58.8653350639,49.1657127597,13.781550262,1144.68210522,264.757684366,367.226637723,592.222142435,481.179778729,2.297512,3.94836382472e-06,0.4049,0.569238558725,2.702413,3.62483668662e-08,potassium uptake protein KtrA,K03499,"[(None, ('Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters'))]"
VF_A0404,c2cds402,158.452749067,97.4253097118,73.8505609404,109.909539906,43.6609042695,18.0746417828,20.1044759932,24.2890945652,20.8227374471,3.16887684886,324.395034249,183.588552185,191.626976163,233.203520866,79.0763754216,2.510408,6.6919954498e-13,0.272809,0.600420120268,2.783217,1.35556439266e-15,potassium uptake protein KtrB,K03498,"[(None, ('Unclassified', 'Cellular Processes and Signaling', 'Other ion-coupled transporters'))]"
VF_A0405,c2cds403,31.5399901069,25.5045244609,27.970975176,28.3384965813,3.03447118595,23.0609995333,13.191166539,17.9929270355,18.0816977026,4.93551527272,31.3131477088,48.2331739323,22.9262140814,34.1575119075,12.8910185786,0.821932,0.0854533957911,-0.469772,0.425729069588,0.35216,0.482592034854,hypothetical protein,,
VF_A0406,c2cds404,87.2772533791,87.4126315414,98.4115864995,91.0338238067,6.38968845681,40.6894130157,37.4796636585,40.7429973352,39.6373580031,1.86881017855,117.094818406,199.44089675,160.041973022,158.859229392,41.1857780856,1.362055,0.0032507564836,0.09578,0.896059621444,1.457836,0.00133171028168,hydrogenase cytochrome b-type,,
VF_A0407,c2cds405,623.111882175,408.221278054,385.144759945,472.159306725,131.236966775,190.206383724,259.595986182,201.088135532,216.963501813,37.3195615357,98.3342708749,486.244722257,345.94517942,310.174724184,196.413527217,1.209369,0.0890758233948,-1.139858,0.150021169843,0.069511,0.925789119214,cytochrome c%27,,
VF_A0408,c2cds406,48.5314124097,74.2374333636,67.0458783443,63.2715747059,13.2621229178,65.2911007979,58.6329586779,72.4808662821,65.468308586,6.92565435203,14.8618841209,117.170374935,78.9993942309,70.3438844289,51.700533949,0.153787,0.875308303886,-0.434374,0.679527889454,-0.280587,0.741869665803,phosphohydrolase %28MutT%2Fnudix family protein%29,,
VF_A0409,c2cds407,48.5393298732,72.9893471249,58.9241368629,60.1509379537,12.2710886473,46.9522239272,64.2894410863,46.9370340922,52.7262330352,10.0140348016,0.0,162.003349388,89.39281376,83.7987210492,81.1464214131,0.347765,0.77329121202,-0.092302,0.952343773917,0.255464,0.816108923886,hypothetical protein,K09954,"[(None, ('Unclassified', 'Poorly Characterized', 'Function unknown'))]"
VF_A0410,c2cds408,20.3396006747,15.8095754935,13.5861087591,16.5784283091,3.44176760582,23.1026597996,19.416070409,17.3811869366,19.9666390484,2.9001995277,260.540710355,44.9016942626,42.4258962349,115.956100284,125.220064271,-0.095032,0.909999893604,1.632902,0.0138092635022,1.53787,0.0113771714744,hypothetical protein,,
VF_A0411,c2cds409,38.2040200549,98.8324761507,82.3099710052,73.1154890703,31.3425636424,46.9776454953,41.6904936302,41.8250244775,43.497721201,3.01445342603,138.441757094,150.191163528,83.843077751,124.158666124,35.4051145641,0.953892,0.0806255908442,-0.087543,0.91615107522,0.86635,0.10377700898,oxidoreductase,K00100,"[('PATH:ko00051', ('Metabolism', 'Carbohydrate Metabolism', 'Fructose and mannose metabolism')), ('PATH:ko00650', ('Metabolism', 'Carbohydrate Metabolism', 'Butanoate metabolism')), ('PATH:ko00591', ('Metabolism', 'Lipid Metabolism', 'Linoleic acid metabolism')), ('PATH:ko00625', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Chloroalkane and chloroalkene degradation')), ('PATH:ko00363', ('Metabolism', 'Xenobiotics Biodegradation and Metabolism', 'Bisphenol degradation'))]"
VF_A0412,c2cds410,19.9920802075,25.3826205211,24.7739477296,23.3828828194,2.95224955014,132.753969003,56.9078974733,49.7112081189,79.7910248651,46.0081859373,211.347010172,142.369862452,119.554804344,157.757225656,47.7915313887,-1.504002,0.00150105222812,1.844454,0.000225397162938,0.340452,0.518516620851,dihydroorotase,K01465,"[('PATH:ko00240', ('Metabolism', 'Nucleotide Metabolism', 'Pyrimidine metabolism'))]"
VF_A0413,c2cds411,22.9148989513,23.381868776,22.0815110616,22.7927595963,0.658726849964,16.4208778706,16.1654710931,16.266333027,16.2842273302,0.128640234992,962.483924018,82.4879439543,48.7220933583,364.564653777,518.088432086,0.612348,0.543490038817,2.553744,0.0038055837083,3.166092,7.52556898868e-05,hypothetical protein,K09890,"[('BR:ko03012', ('Genetic Information Processing', 'Translation', 'Translation factors'))]"
VF_A0414,c2cds412,164.496238901,118.305635657,91.1656457124,124.65584009,37.0754338691,141.718180478,683.593048638,519.192681872,448.167970329,277.831739409,285.662955237,146.645233696,164.320388256,198.876192396,75.6773375944,-1.640441,0.00716000464194,-0.146554,0.878685773351,-1.786996,0.00258165848001,ATP-dependent protease %28Lon-like%29,,
VF_A0415,c2cds413,119.129529548,157.049169094,130.487657971,135.555452205,19.4611579722,80.4670134389,167.396975833,177.286693648,141.716894307,53.2739388384,401.923344225,590.962408232,281.528817915,424.80485679,155.980637956,0.117994,0.86759395467,0.824933,0.187895908072,0.942927,0.0778287400464,hypothetical protein,,
VF_A0416,c2cds414,274.074251931,165.2626383,94.9523720564,178.096420763,90.2479442517,29.4991157412,11.8137653286,12.7411215351,18.0180008683,9.95374283507,232.724441071,163.04634536,120.620761452,172.130515961,56.6012399391,3.338449,1.7279651901e-11,-0.82916,0.186453445951,2.509289,7.80284555956e-07,DOPA 4%2C5-dioxygenase,K10253,"[(None, ('Unclassified', 'Metabolism', 'Biosynthesis and biodegradation of secondary metabolites'))]"
VF_A0417,c2cds415,30.4255235349,54.2065126419,57.0570177515,47.2296846428,14.6224559411,495.789489147,776.395590786,681.817478952,651.334186295,142.765084729,1.08625066664,73.6956243467,77.6316145336,50.8044965157,43.1022155163,-3.183462,0.000660213615834,-0.404474,0.776275150555,-3.587935,9.17196543854e-05,L-threonine 3-dehydrogenase,K00060,"[('PATH:ko00260', ('Metabolism', 'Amino Acid Metabolism', 'Glycine, serine and threonine metabolism'))]"
VF_A0418,c2cds416,21.2350473365,61.3671503313,58.5002050269,47.0341342315,22.3886021741,357.304793913,554.436006962,434.78088021,448.840560362,99.314826406,59.9370793904,67.120515799,43.2899201138,56.7825051011,12.2244765486,-2.914729,5.43722220559e-08,-0.543076,0.470375498331,-3.457805,7.70876074695e-11,2-amino-3-ketobutyrate CoA ligase,K00639,"[('PATH:ko00260', ('Metabolism', 'Amino Acid Metabolism', 'Glycine, serine and threonine metabolism')), ('BR:ko01007', ('Metabolism', 'Amino Acid Metabolism', 'Amino acid related enzymes'))]"
VF_A0419,c2cds417,10.0252682912,14.6324034567,14.7289979956,13.1288899145,2.6882490606,13.639173729,10.3149159812,14.5734567391,12.8425154831,2.23825615541,39.522812717,45.2978666586,29.5455771262,38.1220855006,7.96901398727,0.249649,0.654654771636,0.726535,0.17414835029,0.976184,0.0319794329955,LysR family transcriptional regulator,,
VF_A0420,c2cds418,22.9148989513,21.4333797113,11.5665057942,18.6382614856,6.16895625159,12.14317019,12.9096619268,13.0312920048,12.6947080405,0.481501785468,174.9725677,48.4453004176,26.4933287694,83.3037322955,80.1427089826,0.691514,0.304204778683,1.040516,0.132068203816,1.73203,0.00330877182099,hypothetical protein,,
VF_A0421,c2cds419,119.855371306,209.446707276,295.166484155,208.156187579,87.6626810726,360.757467968,170.860060626,197.066048023,242.894525539,102.909879712,231.261705445,565.324540976,340.86874324,379.151663221,170.289990876,0.024416,0.97971562468,0.120086,0.906119580315,0.144502,0.846847616909,manganese-dependent inorganic pyrophosphatase,K01507,"[('PATH:ko00190', ('Metabolism', 'Energy Metabolism', 'Oxidative phosphorylation'))]"
VF_A0422,c2cds421,113.330543099,69.0032350248,49.3628618248,77.2322133163,32.7681724345,73.4054637986,131.12884992,122.333759713,108.956024477,31.1001636066,322.424026446,184.458754671,147.001515961,217.961432359,92.3855310934,-0.35241,0.506852584704,0.63975,0.235077355274,0.287341,0.558474449507,hypothetical protein,K09928,"[(None, ('Unclassified', 'Poorly Characterized', 'Function unknown'))]"
VF_A0423,c2cds422,5.10214546963,3.38245523569,2.15778878884,3.54746316472,1.47909762301,0.954614453413,2.20908781459,1.15120187783,1.43830138195,0.674718791368,120.177795108,10.8838259384,8.25447965601,46.4387002342,63.8734604519,1.295418,0.148953591207,2.351642,0.0082931125563,3.647059,4.42261535685e-06,recombination protein,K02238,"[('BR:ko02044', ('Environmental Information Processing', 'Membrane Transport', 'Secretion system'))]"
VF_A0424,c2cds423,147.92490944,165.349517306,181.396320632,164.890249126,16.7404312145,89.6951725194,79.2623098571,93.8067329726,87.588071783,7.49766404126,183.30992382,146.110720623,126.966360805,152.129001749,28.6498526012,1.1031,0.000378975252732,-0.925247,0.00714001610232,0.177853,0.618952910744,lipid transporter ATP-binding%2Fpermease protein,K11085,"[('BR:ko02000', ('Environmental Information Processing', 'Membrane Transport', 'Transporters')), ('PATH:ko02010', ('Environmental Information Processing', 'Membrane Transport', 'ABC transporters'))]"
VF_A0425,c2cds424,71.043151764,90.5674300141,102.919673554,88.1767517774,16.072170581,76.4922834974,64.9647503414,61.8079938298,67.7550092229,7.72956979591,143.107747401,83.240113656,88.5248490874,104.957570048,33.1445188709,0.583303,0.133278790933,-0.597265,0.166516138174,-0.013963,0.972938784117,tetraacyldisaccharide 4%27-kinase,K00912,"[('PATH:ko00540', ('Metabolism', 'Glycan Biosynthesis and Metabolism', 'Lipopolysaccharide biosynthesis')), ('BR:ko01005', ('Metabolism', 'Glycan Biosynthesis and Metabolism', 'Lipopolysaccharide biosynthesis proteins'))]"
VF_A0426,c2cds425,18.7485536874,25.7200556535,31.8757296776,25.4481130062,6.56781181002,38.6373596955,35.5110348603,63.1516458695,45.7666801418,15.1367516912,147.203423673,29.9956159834,29.233256015,68.8107652239,67.8911037785,-0.591674,0.413558982362,0.268505,0.776381248963,-0.323169,0.653973730445,cytosolic protein,K09791,"[(None, ('Unclassified', 'Poorly Characterized', 'Function unknown'))]"
VF_A0427,c2cds426,150.069673232,126.182593036,157.491035346,144.581100538,16.3599499579,135.663497363,97.7369682444,90.4331568852,107.944540831,24.2815120721,16.4414900903,84.4676546092,85.505881784,62.1383421611,39.5780393123,0.584481,0.476038338458,-1.695207,0.0262287392687,-1.110727,0.117684821814,3-deoxy-manno-octulosonate cytidylyltransferase,K00979,"[('PATH:ko00540', ('Metabolism', 'Glycan Biosynthesis and Metabolism', 'Lipopolysaccharide biosynthesis')), ('BR:ko01005', ('Metabolism', 'Glycan Biosynthesis and Metabolism', 'Lipopolysaccharide biosynthesis proteins'))]"
